,targetName,gameID,level_2,rep_a,rep_b,displacement,reps
1158,hand_selected_016,9758-5910a61e-8d8b-44cd-b2d1-f514c03ee041,0,0,1,0.606060606060606,0 to 1
1159,hand_selected_016,9758-5910a61e-8d8b-44cd-b2d1-f514c03ee041,1,0,2,0.6363636363636364,0 to 2
1160,hand_selected_016,9758-5910a61e-8d8b-44cd-b2d1-f514c03ee041,2,0,3,0.911111111111111,0 to 3
1161,hand_selected_016,9758-5910a61e-8d8b-44cd-b2d1-f514c03ee041,3,1,2,0.45454545454545453,1 to 2
1162,hand_selected_016,9758-5910a61e-8d8b-44cd-b2d1-f514c03ee041,4,1,3,0.8222222222222221,1 to 3
1163,hand_selected_016,9758-5910a61e-8d8b-44cd-b2d1-f514c03ee041,5,2,3,0.4666666666666666,2 to 3
1164,hand_selected_016,9972-0695b95b-896a-4ade-9999-92ab0fe4584a,0,0,1,0.4285714285714286,0 to 1
1165,hand_selected_016,9972-0695b95b-896a-4ade-9999-92ab0fe4584a,1,0,2,0.4285714285714286,0 to 2
1166,hand_selected_016,9972-0695b95b-896a-4ade-9999-92ab0fe4584a,2,0,3,0.4285714285714286,0 to 3
1167,hand_selected_016,9972-0695b95b-896a-4ade-9999-92ab0fe4584a,3,1,2,0.9999999999999998,1 to 2
1168,hand_selected_016,9972-0695b95b-896a-4ade-9999-92ab0fe4584a,4,1,3,0.9999999999999998,1 to 3
1169,hand_selected_016,9972-0695b95b-896a-4ade-9999-92ab0fe4584a,5,2,3,0.9999999999999998,2 to 3
1170,hand_selected_016,9995-aa7dd1d6-ff3f-41e8-ade6-da416e7366c3,0,0,1,0.06666666666666665,0 to 1
1171,hand_selected_016,9995-aa7dd1d6-ff3f-41e8-ade6-da416e7366c3,1,0,2,0.8666666666666666,0 to 2
1172,hand_selected_016,9995-aa7dd1d6-ff3f-41e8-ade6-da416e7366c3,2,0,3,-0.2,0 to 3
1173,hand_selected_016,9995-aa7dd1d6-ff3f-41e8-ade6-da416e7366c3,3,1,2,0.23809523809523814,1 to 2
1174,hand_selected_016,9995-aa7dd1d6-ff3f-41e8-ade6-da416e7366c3,4,1,3,-0.2222222222222222,1 to 3
1175,hand_selected_016,9995-aa7dd1d6-ff3f-41e8-ade6-da416e7366c3,5,2,3,-0.04761904761904762,2 to 3
